,0
2023-08-17 12:00:00+02:00,91.62
2023-08-17 13:00:00+02:00,89.98
2023-08-17 14:00:00+02:00,89.98
2023-08-17 15:00:00+02:00,89.26
2023-08-17 16:00:00+02:00,89.99
2023-08-17 17:00:00+02:00,96.52
2023-08-17 18:00:00+02:00,103.6
2023-08-17 19:00:00+02:00,128.92
2023-08-17 20:00:00+02:00,133.54
2023-08-17 21:00:00+02:00,128.52
2023-08-17 22:00:00+02:00,116.63
2023-08-17 23:00:00+02:00,105.07
2023-08-18 00:00:00+02:00,104.04
2023-08-18 01:00:00+02:00,91.24
2023-08-18 02:00:00+02:00,97.28
2023-08-18 03:00:00+02:00,79.07
2023-08-18 04:00:00+02:00,80.9
2023-08-18 05:00:00+02:00,87.52
2023-08-18 06:00:00+02:00,104.72
2023-08-18 07:00:00+02:00,105.19
2023-08-18 08:00:00+02:00,113.8
2023-08-18 09:00:00+02:00,106.83
2023-08-18 10:00:00+02:00,95.85
2023-08-18 11:00:00+02:00,89.05
2023-08-18 12:00:00+02:00,86.28
2023-08-18 13:00:00+02:00,82.85
2023-08-18 14:00:00+02:00,84.16
2023-08-18 15:00:00+02:00,86.72
2023-08-18 16:00:00+02:00,95.39
2023-08-18 17:00:00+02:00,108.07
2023-08-18 18:00:00+02:00,116.15
2023-08-18 19:00:00+02:00,125.78
2023-08-18 20:00:00+02:00,132.54
2023-08-18 21:00:00+02:00,118.69
2023-08-18 22:00:00+02:00,100.0
2023-08-18 23:00:00+02:00,89.49
2023-08-19 00:00:00+02:00,97.48
2023-08-19 01:00:00+02:00,90.19
2023-08-19 02:00:00+02:00,67.0
2023-08-19 03:00:00+02:00,64.39
2023-08-19 04:00:00+02:00,57.79
2023-08-19 05:00:00+02:00,64.96
2023-08-19 06:00:00+02:00,78.95
2023-08-19 07:00:00+02:00,82.4
2023-08-19 08:00:00+02:00,83.02
2023-08-19 09:00:00+02:00,79.37
2023-08-19 10:00:00+02:00,69.4
2023-08-19 11:00:00+02:00,41.83
2023-08-19 12:00:00+02:00,25.45
2023-08-19 13:00:00+02:00,14.86
2023-08-19 14:00:00+02:00,12.59
2023-08-19 15:00:00+02:00,25.01
2023-08-19 16:00:00+02:00,53.3
2023-08-19 17:00:00+02:00,72.16
2023-08-19 18:00:00+02:00,91.83
2023-08-19 19:00:00+02:00,118.89
2023-08-19 20:00:00+02:00,129.36
2023-08-19 21:00:00+02:00,132.53
2023-08-19 22:00:00+02:00,123.71
2023-08-19 23:00:00+02:00,112.54
2023-08-20 00:00:00+02:00,113.99
2023-08-20 01:00:00+02:00,110.59
2023-08-20 02:00:00+02:00,105.17
2023-08-20 03:00:00+02:00,104.97
2023-08-20 04:00:00+02:00,102.68
2023-08-20 05:00:00+02:00,104.12
2023-08-20 06:00:00+02:00,103.95
2023-08-20 07:00:00+02:00,99.69
2023-08-20 08:00:00+02:00,98.99
2023-08-20 09:00:00+02:00,86.62
2023-08-20 10:00:00+02:00,73.23
2023-08-20 11:00:00+02:00,44.0
2023-08-20 12:00:00+02:00,28.27
2023-08-20 13:00:00+02:00,13.25
2023-08-20 14:00:00+02:00,13.84
2023-08-20 15:00:00+02:00,33.81
2023-08-20 16:00:00+02:00,78.98
2023-08-20 17:00:00+02:00,95.1
2023-08-20 18:00:00+02:00,112.0
2023-08-20 19:00:00+02:00,128.8
2023-08-20 20:00:00+02:00,138.62
2023-08-20 21:00:00+02:00,139.54
2023-08-20 22:00:00+02:00,126.71
2023-08-20 23:00:00+02:00,111.95
2023-08-21 00:00:00+02:00,111.95
2023-08-21 01:00:00+02:00,101.67
2023-08-21 02:00:00+02:00,98.71
2023-08-21 03:00:00+02:00,94.92
2023-08-21 04:00:00+02:00,95.49
2023-08-21 05:00:00+02:00,105.42
2023-08-21 06:00:00+02:00,129.57
2023-08-21 07:00:00+02:00,150.02
2023-08-21 08:00:00+02:00,136.01
2023-08-21 09:00:00+02:00,115.05
2023-08-21 10:00:00+02:00,104.02
2023-08-21 11:00:00+02:00,101.51
2023-08-21 12:00:00+02:00,101.1
2023-08-21 13:00:00+02:00,101.1
2023-08-21 14:00:00+02:00,98.02
2023-08-21 15:00:00+02:00,96.81
2023-08-21 16:00:00+02:00,100.66
2023-08-21 17:00:00+02:00,118.69
2023-08-21 18:00:00+02:00,139.65
2023-08-21 19:00:00+02:00,173.23
2023-08-21 20:00:00+02:00,184.1
2023-08-21 21:00:00+02:00,160.21
2023-08-21 22:00:00+02:00,136.01
2023-08-21 23:00:00+02:00,115.0
2023-08-22 00:00:00+02:00,113.69
2023-08-22 01:00:00+02:00,103.83
2023-08-22 02:00:00+02:00,101.61
2023-08-22 03:00:00+02:00,101.04
2023-08-22 04:00:00+02:00,94.97
2023-08-22 05:00:00+02:00,106.93
2023-08-22 06:00:00+02:00,120.0
2023-08-22 07:00:00+02:00,143.59
2023-08-22 08:00:00+02:00,136.4
2023-08-22 09:00:00+02:00,115.91
2023-08-22 10:00:00+02:00,102.4
2023-08-22 11:00:00+02:00,99.67
2023-08-22 12:00:00+02:00,98.17
2023-08-22 13:00:00+02:00,96.17
2023-08-22 14:00:00+02:00,96.31
2023-08-22 15:00:00+02:00,99.41
2023-08-22 16:00:00+02:00,100.06
2023-08-22 17:00:00+02:00,108.83
2023-08-22 18:00:00+02:00,137.0
2023-08-22 19:00:00+02:00,191.03
2023-08-22 20:00:00+02:00,192.08
2023-08-22 21:00:00+02:00,165.63
2023-08-22 22:00:00+02:00,145.8
2023-08-22 23:00:00+02:00,127.6
2023-08-23 00:00:00+02:00,123.89
2023-08-23 01:00:00+02:00,112.67
2023-08-23 02:00:00+02:00,109.9
2023-08-23 03:00:00+02:00,105.46
2023-08-23 04:00:00+02:00,102.21
2023-08-23 05:00:00+02:00,109.43
2023-08-23 06:00:00+02:00,139.82
2023-08-23 07:00:00+02:00,159.22
2023-08-23 08:00:00+02:00,157.41
2023-08-23 09:00:00+02:00,136.5
2023-08-23 10:00:00+02:00,121.43
2023-08-23 11:00:00+02:00,115.06
2023-08-23 12:00:00+02:00,110.24
2023-08-23 13:00:00+02:00,107.82
2023-08-23 14:00:00+02:00,105.66
2023-08-23 15:00:00+02:00,110.82
2023-08-23 16:00:00+02:00,117.88
2023-08-23 17:00:00+02:00,144.74
2023-08-23 18:00:00+02:00,225.5
2023-08-23 19:00:00+02:00,276.12
2023-08-23 20:00:00+02:00,286.17
2023-08-23 21:00:00+02:00,240.79
2023-08-23 22:00:00+02:00,172.82
2023-08-23 23:00:00+02:00,138.67
2023-08-24 00:00:00+02:00,133.82
2023-08-24 01:00:00+02:00,124.95
2023-08-24 02:00:00+02:00,118.05
2023-08-24 03:00:00+02:00,110.47
2023-08-24 04:00:00+02:00,105.23
2023-08-24 05:00:00+02:00,111.83
2023-08-24 06:00:00+02:00,137.56
2023-08-24 07:00:00+02:00,152.53
2023-08-24 08:00:00+02:00,150.7
2023-08-24 09:00:00+02:00,131.97
2023-08-24 10:00:00+02:00,130.02
2023-08-24 11:00:00+02:00,115.73
2023-08-24 12:00:00+02:00,119.85
2023-08-24 13:00:00+02:00,114.65
2023-08-24 14:00:00+02:00,112.0
2023-08-24 15:00:00+02:00,116.76
2023-08-24 16:00:00+02:00,123.89
2023-08-24 17:00:00+02:00,159.04
2023-08-24 18:00:00+02:00,212.07
2023-08-24 19:00:00+02:00,265.1
2023-08-24 20:00:00+02:00,249.66
2023-08-24 21:00:00+02:00,187.92
2023-08-24 22:00:00+02:00,159.51
2023-08-24 23:00:00+02:00,130.22
2023-08-25 00:00:00+02:00,105.24
2023-08-25 01:00:00+02:00,96.56
2023-08-25 02:00:00+02:00,95.71
2023-08-25 03:00:00+02:00,95.9
2023-08-25 04:00:00+02:00,96.77
2023-08-25 05:00:00+02:00,103.09
2023-08-25 06:00:00+02:00,124.22
2023-08-25 07:00:00+02:00,135.12
2023-08-25 08:00:00+02:00,139.42
2023-08-25 09:00:00+02:00,129.03
2023-08-25 10:00:00+02:00,116.67
2023-08-25 11:00:00+02:00,110.62
2023-08-25 12:00:00+02:00,102.13
2023-08-25 13:00:00+02:00,100.02
2023-08-25 14:00:00+02:00,96.09
2023-08-25 15:00:00+02:00,93.03
2023-08-25 16:00:00+02:00,94.04
2023-08-25 17:00:00+02:00,100.75
2023-08-25 18:00:00+02:00,108.46
2023-08-25 19:00:00+02:00,139.12
2023-08-25 20:00:00+02:00,142.41
2023-08-25 21:00:00+02:00,138.18
2023-08-25 22:00:00+02:00,127.65
2023-08-25 23:00:00+02:00,107.77
2023-08-26 00:00:00+02:00,109.9
2023-08-26 01:00:00+02:00,104.1
2023-08-26 02:00:00+02:00,101.91
2023-08-26 03:00:00+02:00,99.52
2023-08-26 04:00:00+02:00,92.93
2023-08-26 05:00:00+02:00,86.5
2023-08-26 06:00:00+02:00,95.48
2023-08-26 07:00:00+02:00,95.9
2023-08-26 08:00:00+02:00,98.3
2023-08-26 09:00:00+02:00,92.64
2023-08-26 10:00:00+02:00,85.14
2023-08-26 11:00:00+02:00,81.25
2023-08-26 12:00:00+02:00,81.92
2023-08-26 13:00:00+02:00,72.22
2023-08-26 14:00:00+02:00,70.47
2023-08-26 15:00:00+02:00,80.53
2023-08-26 16:00:00+02:00,87.13
2023-08-26 17:00:00+02:00,94.44
2023-08-26 18:00:00+02:00,101.0
2023-08-26 19:00:00+02:00,120.0
2023-08-26 20:00:00+02:00,123.64
2023-08-26 21:00:00+02:00,131.2
2023-08-26 22:00:00+02:00,122.98
2023-08-26 23:00:00+02:00,110.63
2023-08-27 00:00:00+02:00,102.39
2023-08-27 01:00:00+02:00,95.85
2023-08-27 02:00:00+02:00,94.43
2023-08-27 03:00:00+02:00,93.99
2023-08-27 04:00:00+02:00,91.21
2023-08-27 05:00:00+02:00,93.29
2023-08-27 06:00:00+02:00,87.69
2023-08-27 07:00:00+02:00,90.78
2023-08-27 08:00:00+02:00,94.1
2023-08-27 09:00:00+02:00,94.92
2023-08-27 10:00:00+02:00,93.2
2023-08-27 11:00:00+02:00,93.93
2023-08-27 12:00:00+02:00,87.38
2023-08-27 13:00:00+02:00,74.5
2023-08-27 14:00:00+02:00,47.67
2023-08-27 15:00:00+02:00,43.54
2023-08-27 16:00:00+02:00,68.36
2023-08-27 17:00:00+02:00,76.04
2023-08-27 18:00:00+02:00,94.11
2023-08-27 19:00:00+02:00,110.0
2023-08-27 20:00:00+02:00,123.94
2023-08-27 21:00:00+02:00,127.3
2023-08-27 22:00:00+02:00,119.0
2023-08-27 23:00:00+02:00,102.99
2023-08-28 00:00:00+02:00,93.31
2023-08-28 01:00:00+02:00,88.52
2023-08-28 02:00:00+02:00,85.0
2023-08-28 03:00:00+02:00,80.66
2023-08-28 04:00:00+02:00,81.5
2023-08-28 05:00:00+02:00,91.78
2023-08-28 06:00:00+02:00,110.13
2023-08-28 07:00:00+02:00,122.44
2023-08-28 08:00:00+02:00,127.75
2023-08-28 09:00:00+02:00,123.69
2023-08-28 10:00:00+02:00,101.9
2023-08-28 11:00:00+02:00,100.0
2023-08-28 12:00:00+02:00,101.34
2023-08-28 13:00:00+02:00,102.24
2023-08-28 14:00:00+02:00,102.61
2023-08-28 15:00:00+02:00,80.52
2023-08-28 16:00:00+02:00,85.77
2023-08-28 17:00:00+02:00,101.9
2023-08-28 18:00:00+02:00,114.7
2023-08-28 19:00:00+02:00,141.39
2023-08-28 20:00:00+02:00,154.15
2023-08-28 21:00:00+02:00,140.59
2023-08-28 22:00:00+02:00,123.72
2023-08-28 23:00:00+02:00,107.94
2023-08-29 00:00:00+02:00,103.14
2023-08-29 01:00:00+02:00,96.97
2023-08-29 02:00:00+02:00,95.04
2023-08-29 03:00:00+02:00,92.81
2023-08-29 04:00:00+02:00,92.43
2023-08-29 05:00:00+02:00,95.97
2023-08-29 06:00:00+02:00,116.62
2023-08-29 07:00:00+02:00,138.61
2023-08-29 08:00:00+02:00,143.95
2023-08-29 09:00:00+02:00,133.85
2023-08-29 10:00:00+02:00,117.29
2023-08-29 11:00:00+02:00,105.71
2023-08-29 12:00:00+02:00,104.66
2023-08-29 13:00:00+02:00,95.04
2023-08-29 14:00:00+02:00,92.86
2023-08-29 15:00:00+02:00,84.82
2023-08-29 16:00:00+02:00,89.3
2023-08-29 17:00:00+02:00,94.16
2023-08-29 18:00:00+02:00,125.42
2023-08-29 19:00:00+02:00,145.59
2023-08-29 20:00:00+02:00,148.0
2023-08-29 21:00:00+02:00,136.68
2023-08-29 22:00:00+02:00,122.08
2023-08-29 23:00:00+02:00,102.81
2023-08-30 00:00:00+02:00,100.12
2023-08-30 01:00:00+02:00,98.6
2023-08-30 02:00:00+02:00,96.36
2023-08-30 03:00:00+02:00,91.8
2023-08-30 04:00:00+02:00,89.38
2023-08-30 05:00:00+02:00,93.23
2023-08-30 06:00:00+02:00,105.0
2023-08-30 07:00:00+02:00,126.1
2023-08-30 08:00:00+02:00,131.81
2023-08-30 09:00:00+02:00,123.5
2023-08-30 10:00:00+02:00,110.29
2023-08-30 11:00:00+02:00,99.45
2023-08-30 12:00:00+02:00,97.62
2023-08-30 13:00:00+02:00,95.47
2023-08-30 14:00:00+02:00,93.34
2023-08-30 15:00:00+02:00,93.75
2023-08-30 16:00:00+02:00,92.7
2023-08-30 17:00:00+02:00,96.5
2023-08-30 18:00:00+02:00,115.7
2023-08-30 19:00:00+02:00,140.5
2023-08-30 20:00:00+02:00,147.72
2023-08-30 21:00:00+02:00,134.4
2023-08-30 22:00:00+02:00,119.49
2023-08-30 23:00:00+02:00,101.59
2023-08-31 00:00:00+02:00,96.31
2023-08-31 01:00:00+02:00,91.76
2023-08-31 02:00:00+02:00,91.43
2023-08-31 03:00:00+02:00,90.8
2023-08-31 04:00:00+02:00,88.33
2023-08-31 05:00:00+02:00,91.59
2023-08-31 06:00:00+02:00,105.14
2023-08-31 07:00:00+02:00,119.58
2023-08-31 08:00:00+02:00,128.01
2023-08-31 09:00:00+02:00,114.54
2023-08-31 10:00:00+02:00,97.18
2023-08-31 11:00:00+02:00,92.23
2023-08-31 12:00:00+02:00,90.06
2023-08-31 13:00:00+02:00,89.94
2023-08-31 14:00:00+02:00,89.11
2023-08-31 15:00:00+02:00,87.68
2023-08-31 16:00:00+02:00,89.77
2023-08-31 17:00:00+02:00,100.29
2023-08-31 18:00:00+02:00,116.49
2023-08-31 19:00:00+02:00,141.06
2023-08-31 20:00:00+02:00,138.31
2023-08-31 21:00:00+02:00,125.83
2023-08-31 22:00:00+02:00,106.09
2023-08-31 23:00:00+02:00,96.89
2023-09-01 00:00:00+02:00,98.9
2023-09-01 01:00:00+02:00,95.97
2023-09-01 02:00:00+02:00,93.29
2023-09-01 03:00:00+02:00,91.01
2023-09-01 04:00:00+02:00,87.5
2023-09-01 05:00:00+02:00,92.0
2023-09-01 06:00:00+02:00,109.25
2023-09-01 07:00:00+02:00,125.25
2023-09-01 08:00:00+02:00,126.84
2023-09-01 09:00:00+02:00,111.28
2023-09-01 10:00:00+02:00,102.21
2023-09-01 11:00:00+02:00,96.52
2023-09-01 12:00:00+02:00,92.02
2023-09-01 13:00:00+02:00,88.9
2023-09-01 14:00:00+02:00,85.63
2023-09-01 15:00:00+02:00,88.51
2023-09-01 16:00:00+02:00,85.73
2023-09-01 17:00:00+02:00,99.81
2023-09-01 18:00:00+02:00,118.6
2023-09-01 19:00:00+02:00,132.32
2023-09-01 20:00:00+02:00,133.57
2023-09-01 21:00:00+02:00,127.8
2023-09-01 22:00:00+02:00,118.56
2023-09-01 23:00:00+02:00,114.65
2023-09-02 00:00:00+02:00,107.46
2023-09-02 01:00:00+02:00,102.7
2023-09-02 02:00:00+02:00,100.0
2023-09-02 03:00:00+02:00,94.78
2023-09-02 04:00:00+02:00,87.83
2023-09-02 05:00:00+02:00,81.96
2023-09-02 06:00:00+02:00,99.09
2023-09-02 07:00:00+02:00,101.09
2023-09-02 08:00:00+02:00,100.22
2023-09-02 09:00:00+02:00,94.58
2023-09-02 10:00:00+02:00,89.77
2023-09-02 11:00:00+02:00,79.9
2023-09-02 12:00:00+02:00,76.0
2023-09-02 13:00:00+02:00,62.99
2023-09-02 14:00:00+02:00,55.35
2023-09-02 15:00:00+02:00,69.4
2023-09-02 16:00:00+02:00,80.01
2023-09-02 17:00:00+02:00,93.45
2023-09-02 18:00:00+02:00,110.0
2023-09-02 19:00:00+02:00,121.86
2023-09-02 20:00:00+02:00,126.9
2023-09-02 21:00:00+02:00,115.19
2023-09-02 22:00:00+02:00,105.64
2023-09-02 23:00:00+02:00,97.34
2023-09-03 00:00:00+02:00,105.28
2023-09-03 01:00:00+02:00,100.81
2023-09-03 02:00:00+02:00,101.94
2023-09-03 03:00:00+02:00,101.64
2023-09-03 04:00:00+02:00,96.25
2023-09-03 05:00:00+02:00,96.67
2023-09-03 06:00:00+02:00,97.04
2023-09-03 07:00:00+02:00,93.17
2023-09-03 08:00:00+02:00,87.04
2023-09-03 09:00:00+02:00,81.85
2023-09-03 10:00:00+02:00,60.3
2023-09-03 11:00:00+02:00,43.43
2023-09-03 12:00:00+02:00,21.37
2023-09-03 13:00:00+02:00,11.33
2023-09-03 14:00:00+02:00,4.94
2023-09-03 15:00:00+02:00,15.71
2023-09-03 16:00:00+02:00,53.66
2023-09-03 17:00:00+02:00,91.61
2023-09-03 18:00:00+02:00,105.86
2023-09-03 19:00:00+02:00,123.15
2023-09-03 20:00:00+02:00,134.8
2023-09-03 21:00:00+02:00,119.32
2023-09-03 22:00:00+02:00,108.66
2023-09-03 23:00:00+02:00,99.88
2023-09-04 00:00:00+02:00,97.18
2023-09-04 01:00:00+02:00,89.08
2023-09-04 02:00:00+02:00,86.19
2023-09-04 03:00:00+02:00,87.17
2023-09-04 04:00:00+02:00,86.44
2023-09-04 05:00:00+02:00,92.28
2023-09-04 06:00:00+02:00,121.21
2023-09-04 07:00:00+02:00,140.1
2023-09-04 08:00:00+02:00,129.92
2023-09-04 09:00:00+02:00,109.36
2023-09-04 10:00:00+02:00,92.88
2023-09-04 11:00:00+02:00,82.07
2023-09-04 12:00:00+02:00,77.65
2023-09-04 13:00:00+02:00,72.51
2023-09-04 14:00:00+02:00,72.0
2023-09-04 15:00:00+02:00,76.71
2023-09-04 16:00:00+02:00,82.33
2023-09-04 17:00:00+02:00,103.91
2023-09-04 18:00:00+02:00,128.0
2023-09-04 19:00:00+02:00,163.53
2023-09-04 20:00:00+02:00,164.92
2023-09-04 21:00:00+02:00,125.08
2023-09-04 22:00:00+02:00,104.99
2023-09-04 23:00:00+02:00,94.98
2023-09-05 00:00:00+02:00,85.57
2023-09-05 01:00:00+02:00,80.86
2023-09-05 02:00:00+02:00,79.69
2023-09-05 03:00:00+02:00,81.91
2023-09-05 04:00:00+02:00,72.0
2023-09-05 05:00:00+02:00,88.91
2023-09-05 06:00:00+02:00,102.48
2023-09-05 07:00:00+02:00,124.34
2023-09-05 08:00:00+02:00,118.11
2023-09-05 09:00:00+02:00,97.78
2023-09-05 10:00:00+02:00,88.0
2023-09-05 11:00:00+02:00,81.85
2023-09-05 12:00:00+02:00,78.65
2023-09-05 13:00:00+02:00,75.2
2023-09-05 14:00:00+02:00,79.53
2023-09-05 15:00:00+02:00,83.0
2023-09-05 16:00:00+02:00,88.51
2023-09-05 17:00:00+02:00,103.26
2023-09-05 18:00:00+02:00,129.1
2023-09-05 19:00:00+02:00,177.73
2023-09-05 20:00:00+02:00,153.13
2023-09-05 21:00:00+02:00,121.95
2023-09-05 22:00:00+02:00,107.61
2023-09-05 23:00:00+02:00,96.03
2023-09-06 00:00:00+02:00,88.89
2023-09-06 01:00:00+02:00,85.52
2023-09-06 02:00:00+02:00,80.27
2023-09-06 03:00:00+02:00,76.5
2023-09-06 04:00:00+02:00,74.24
2023-09-06 05:00:00+02:00,83.96
2023-09-06 06:00:00+02:00,113.92
2023-09-06 07:00:00+02:00,137.72
2023-09-06 08:00:00+02:00,119.19
2023-09-06 09:00:00+02:00,97.73
2023-09-06 10:00:00+02:00,88.65
2023-09-06 11:00:00+02:00,82.1
2023-09-06 12:00:00+02:00,75.31
2023-09-06 13:00:00+02:00,76.43
2023-09-06 14:00:00+02:00,75.48
2023-09-06 15:00:00+02:00,82.5
2023-09-06 16:00:00+02:00,91.44
2023-09-06 17:00:00+02:00,105.87
2023-09-06 18:00:00+02:00,145.83
2023-09-06 19:00:00+02:00,184.97
2023-09-06 20:00:00+02:00,166.04
2023-09-06 21:00:00+02:00,123.13
2023-09-06 22:00:00+02:00,105.5
2023-09-06 23:00:00+02:00,95.72
2023-09-07 00:00:00+02:00,95.42
2023-09-07 01:00:00+02:00,91.37
2023-09-07 02:00:00+02:00,89.07
2023-09-07 03:00:00+02:00,83.88
2023-09-07 04:00:00+02:00,85.65
2023-09-07 05:00:00+02:00,91.17
2023-09-07 06:00:00+02:00,113.19
2023-09-07 07:00:00+02:00,130.0
2023-09-07 08:00:00+02:00,126.0
2023-09-07 09:00:00+02:00,102.68
2023-09-07 10:00:00+02:00,88.5
2023-09-07 11:00:00+02:00,85.57
2023-09-07 12:00:00+02:00,78.04
2023-09-07 13:00:00+02:00,72.76
2023-09-07 14:00:00+02:00,79.0
2023-09-07 15:00:00+02:00,82.0
2023-09-07 16:00:00+02:00,88.3
2023-09-07 17:00:00+02:00,103.14
2023-09-07 18:00:00+02:00,133.53
2023-09-07 19:00:00+02:00,167.27
2023-09-07 20:00:00+02:00,146.74
2023-09-07 21:00:00+02:00,118.0
2023-09-07 22:00:00+02:00,101.4
2023-09-07 23:00:00+02:00,88.95
2023-09-08 00:00:00+02:00,84.62
2023-09-08 01:00:00+02:00,81.52
2023-09-08 02:00:00+02:00,82.06
2023-09-08 03:00:00+02:00,82.1
2023-09-08 04:00:00+02:00,81.44
2023-09-08 05:00:00+02:00,86.6
2023-09-08 06:00:00+02:00,106.38
2023-09-08 07:00:00+02:00,125.67
2023-09-08 08:00:00+02:00,122.49
2023-09-08 09:00:00+02:00,100.15
2023-09-08 10:00:00+02:00,90.14
2023-09-08 11:00:00+02:00,82.48
2023-09-08 12:00:00+02:00,77.31
2023-09-08 13:00:00+02:00,71.33
2023-09-08 14:00:00+02:00,72.83
2023-09-08 15:00:00+02:00,80.23
2023-09-08 16:00:00+02:00,88.41
2023-09-08 17:00:00+02:00,107.9
2023-09-08 18:00:00+02:00,162.3
2023-09-08 19:00:00+02:00,211.65
2023-09-08 20:00:00+02:00,187.39
2023-09-08 21:00:00+02:00,132.08
2023-09-08 22:00:00+02:00,113.93
2023-09-08 23:00:00+02:00,105.98
2023-09-09 00:00:00+02:00,105.2
2023-09-09 01:00:00+02:00,102.47
2023-09-09 02:00:00+02:00,100.01
2023-09-09 03:00:00+02:00,100.0
2023-09-09 04:00:00+02:00,95.94
2023-09-09 05:00:00+02:00,92.5
2023-09-09 06:00:00+02:00,103.45
2023-09-09 07:00:00+02:00,103.38
2023-09-09 08:00:00+02:00,96.09
2023-09-09 09:00:00+02:00,89.77
2023-09-09 10:00:00+02:00,79.02
2023-09-09 11:00:00+02:00,65.53
2023-09-09 12:00:00+02:00,37.82
2023-09-09 13:00:00+02:00,21.69
2023-09-09 14:00:00+02:00,17.08
2023-09-09 15:00:00+02:00,57.89
2023-09-09 16:00:00+02:00,78.8
2023-09-09 17:00:00+02:00,95.63
2023-09-09 18:00:00+02:00,118.2
2023-09-09 19:00:00+02:00,144.57
2023-09-09 20:00:00+02:00,152.8
2023-09-09 21:00:00+02:00,131.78
2023-09-09 22:00:00+02:00,110.9
2023-09-09 23:00:00+02:00,103.16
2023-09-10 00:00:00+02:00,105.85
2023-09-10 01:00:00+02:00,103.44
2023-09-10 02:00:00+02:00,101.98
2023-09-10 03:00:00+02:00,98.6
2023-09-10 04:00:00+02:00,90.63
2023-09-10 05:00:00+02:00,92.2
2023-09-10 06:00:00+02:00,93.23
2023-09-10 07:00:00+02:00,95.65
2023-09-10 08:00:00+02:00,91.65
2023-09-10 09:00:00+02:00,88.66
2023-09-10 10:00:00+02:00,56.02
2023-09-10 11:00:00+02:00,18.0
2023-09-10 12:00:00+02:00,8.28
2023-09-10 13:00:00+02:00,0.03
2023-09-10 14:00:00+02:00,0.0
2023-09-10 15:00:00+02:00,26.38
2023-09-10 16:00:00+02:00,79.0
2023-09-10 17:00:00+02:00,98.86
2023-09-10 18:00:00+02:00,119.97
2023-09-10 19:00:00+02:00,140.62
2023-09-10 20:00:00+02:00,146.96
2023-09-10 21:00:00+02:00,131.57
2023-09-10 22:00:00+02:00,113.93
2023-09-10 23:00:00+02:00,100.86
2023-09-11 00:00:00+02:00,105.0
2023-09-11 01:00:00+02:00,96.49
2023-09-11 02:00:00+02:00,96.03
2023-09-11 03:00:00+02:00,87.79
2023-09-11 04:00:00+02:00,82.45
2023-09-11 05:00:00+02:00,93.36
2023-09-11 06:00:00+02:00,103.58
2023-09-11 07:00:00+02:00,146.61
2023-09-11 08:00:00+02:00,136.44
2023-09-11 09:00:00+02:00,113.0
2023-09-11 10:00:00+02:00,95.16
2023-09-11 11:00:00+02:00,99.0
2023-09-11 12:00:00+02:00,92.92
2023-09-11 13:00:00+02:00,88.05
2023-09-11 14:00:00+02:00,89.8
2023-09-11 15:00:00+02:00,92.53
2023-09-11 16:00:00+02:00,100.18
2023-09-11 17:00:00+02:00,125.99
2023-09-11 18:00:00+02:00,247.99
2023-09-11 19:00:00+02:00,325.84
2023-09-11 20:00:00+02:00,330.36
2023-09-11 21:00:00+02:00,189.52
2023-09-11 22:00:00+02:00,143.48
2023-09-11 23:00:00+02:00,119.94
2023-09-12 00:00:00+02:00,103.52
2023-09-12 01:00:00+02:00,90.89
2023-09-12 02:00:00+02:00,89.29
2023-09-12 03:00:00+02:00,85.16
2023-09-12 04:00:00+02:00,83.46
2023-09-12 05:00:00+02:00,87.3
2023-09-12 06:00:00+02:00,112.47
2023-09-12 07:00:00+02:00,167.89
2023-09-12 08:00:00+02:00,144.32
2023-09-12 09:00:00+02:00,123.22
2023-09-12 10:00:00+02:00,112.57
2023-09-12 11:00:00+02:00,101.59
2023-09-12 12:00:00+02:00,97.5
2023-09-12 13:00:00+02:00,97.97
2023-09-12 14:00:00+02:00,97.31
2023-09-12 15:00:00+02:00,99.9
2023-09-12 16:00:00+02:00,108.34
2023-09-12 17:00:00+02:00,135.0
2023-09-12 18:00:00+02:00,177.8
2023-09-12 19:00:00+02:00,227.57
2023-09-12 20:00:00+02:00,178.05
2023-09-12 21:00:00+02:00,136.62
2023-09-12 22:00:00+02:00,115.55
2023-09-12 23:00:00+02:00,93.77
2023-09-13 00:00:00+02:00,106.45
2023-09-13 01:00:00+02:00,99.9
2023-09-13 02:00:00+02:00,97.81
2023-09-13 03:00:00+02:00,93.62
2023-09-13 04:00:00+02:00,78.7
2023-09-13 05:00:00+02:00,73.58
2023-09-13 06:00:00+02:00,87.58
2023-09-13 07:00:00+02:00,113.57
2023-09-13 08:00:00+02:00,137.72
2023-09-13 09:00:00+02:00,124.91
2023-09-13 10:00:00+02:00,103.21
2023-09-13 11:00:00+02:00,96.86
2023-09-13 12:00:00+02:00,95.36
2023-09-13 13:00:00+02:00,93.01
2023-09-13 14:00:00+02:00,91.88
2023-09-13 15:00:00+02:00,87.65
2023-09-13 16:00:00+02:00,92.7
2023-09-13 17:00:00+02:00,101.42
2023-09-13 18:00:00+02:00,123.81
2023-09-13 19:00:00+02:00,138.2
2023-09-13 20:00:00+02:00,138.93
2023-09-13 21:00:00+02:00,122.79
2023-09-13 22:00:00+02:00,106.41
2023-09-13 23:00:00+02:00,98.07
2023-09-14 00:00:00+02:00,96.3
2023-09-14 01:00:00+02:00,93.78
2023-09-14 02:00:00+02:00,88.73
2023-09-14 03:00:00+02:00,82.81
2023-09-14 04:00:00+02:00,70.3
2023-09-14 05:00:00+02:00,86.11
